tagged_set_id	tagged_set_name	purpose_od	purpose_dc	num_of_images	image_format	labels	horizon	lowest_point_of_hood	highest_point_of_hood	update_gt_date
64e386c97225d01c8be18b89	official_combined_night_urban_and_highway_for_train_updated_added_to_official_super_set_od_train_quad	train	train	39	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:32:00
63babe8a2426700446d4eb9d	official_combined_night_vans_to_prepare_for_train_updated	train	train	203	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:32:21
63bac5e92426700446d50ab8	official_batch_2_april21_for_train_updated	train	train	1005	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:32:33
64e386517225d01c8be18b87	official_crossing_black_car_40m_70m_55m_for_train_updated_added_to_official_super_set_od_train_quad	train	train	1	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:44:20
63bac9422426700446d59e00	official_batch_1_pokemon_mfc520_night_images_for_train_updated	train	train	1941	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:53:21
63badaee2426700446d5bbee	official_urbanic_country_night_for_train_updated	train	train	608	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:53:52
63badb162426700446d5c011	official_night_dataset_for_train_updated	train	train	345	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:53:56
642ad73abe8ede2209d087bf	official_drab_lynn_for_train_updated	train	train	7240	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:09
642d3098be8ede2209d0937b	official_ncap_4w_for_train_updated	train	train	41	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:12
642d3218be8ede2209d09387	official_data_for_4w_training_classifier_for_train_updated	train	train	553	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:15
642d32bdbe8ede2209d0938e	official_night_van_as_car_tagging_problems_for_train_updated	train	train	352	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:19
64dc92277225d01c8be1612f	official_filtered_ncap_1912_for_train_updated	train	train	120	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:22
64dc91ff7225d01c8be1612b	official_grid_yellow_vest_02_for_train_updated	train	train	198	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:26
64dc91b17225d01c8be16121	official_racam_batch3a_rig3_50s_part1_for_train_updated	train	train	3264	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:33
63f36213be8ede2209ce1cdc	amba4_germany_for_train	train	train	127	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:05:36
62f5099907d51f1227acd677	sanity_ped_cross_10m_combined_v1_new	train	train	920	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:05:50
62fa39b107d51f1227c834a8	sanity_ped_cross_05m_combined_v1_new	train	train	959	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:05:59
62bd99c7ebb0ff6db821686e	youtube_beverly_hills_day_train	train	train	465	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:06:40
62f8c71307d51f1227bd7aff	sanity_ped_cross_70m_combined_v1_new	train	train	2307	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:06:52
62f8aa4707d51f1227bd3935	sanity_ped_cross_60m_combined_v1_new1	train	train	1713	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:06:56
62bc56ebebb0ff6db81659b9	train_wallmart_pedestrian1	train	train	240	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:06:58
62fdefd16cf28d7159d430c2	sanity_ped_cross_80m_combined_v1_new	train	train	1818	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:07:13
62fb92296cf28d7159cd3322	sanity_ped_cross_20m_combined_v1_new	train	train	781	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:07:36
62f8d8ce07d51f1227bda0d2	sanity_ped_cross_30m_combined_v1_new	train	train	1008	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:07:47
62fbafb16cf28d7159cd8b6f	sanity_ped_cross_50m_combined_v1_new	train	train	1278	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:07:51
62fa2cb107d51f1227c7eef0	sanity_ped_cross_40m_combined_v1_new	train	train	1141	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:07:54
64aea490628d0605eb59f752	official_night_europe_dataset_for_test_tagged_12_07_2023	test	test	568	8MP_JPG	europe, Night	950	1675	1585	21/08/2023, 19:10:53
63a15d862426700446052eb3	ab_car_validation_germany	test	validation	4441	AMBARELLA_3840_1920	europe, Day	950	1675	1585	22/08/2023, 15:50:09
630f4dc56f140808cc7ba036	amba_germany_10_validation_set	test	validation	4317	AMBARELLA_3840_1920	europe, Day	950	1675	1585	22/08/2023, 15:50:16
63c0251f2426700446e07928	ab_car_merging_two_night_sets_validation	test	validation	2037	AMBARELLA_3840_1920	europe, Night	950	1675	1585	22/08/2023, 15:50:21
649ad51d628d0605eb59918f	ncap_ccrs_day_usa_for_test_27_06_23	test	test	1077	8MP_JPG	usa, Day	950	1675	1585	22/08/2023, 15:51:14
64ac084b628d0605eb59eb39	official_od_usa_night_urban_and_highway_for_test_10_07_23_for_test_tagged	test	test	1170	8MP_JPG	usa, Night	950	1675	1585	22/08/2023, 15:51:18
64ac0db3628d0605eb59eb83	official_combined_ncap_dummy_car_skipped_every_10_img_for_test_tagged	test	undefined	1195	8MP_JPG	usa, Day	950	1675	1585	22/08/2023, 15:51:22
64ae9c39628d0605eb59f6c3	official_night_dataset_from_israel_for_test_tagged_12_07_23	test	undefined	909	8MP_JPG	israel, Night	950	1675	1585	22/08/2023, 15:51:25
649984f9628d0605eb597e69	lv_colorado_arizona_usa_for_test_26_06_23	test	test	735	8MP_JPG	usa, Day	950	1675	1585	22/08/2023, 15:51:29
64a5289d628d0605eb59d44f	official_buses_from_tel_aviv_for_test_tagged_05_07_23	test	test	882	8MP_JPG	israel, Day	950	1675	1585	22/08/2023, 15:53:26
64e4afc77225d01c8be1958f	buses_and_trucks_dataset_from_israel_for_test_22_06_23_tagged	test	test	257	8MP_JPG	israel, Day	950	1675	1585	22/08/2023, 15:53:30
64b91f8d628d0605eb5a2707	sun_in_frame_dataset_for_test_tagged_19_07_2023	test	test	367	8MP_JPG	europe, Day	950	1675	1585	22/08/2023, 15:53:33
64b694f4628d0605eb5a1a24	14062023_holon_rehovot_rishon_for_test_tagged_18_07_23	test	test	481	8MP_JPG	israel, Day	950	1675	1585	22/08/2023, 15:53:36
64bfd085628d0605eb5a4c31	night_datasets_from_europe_for_test_tagged_25_07_2023	test	undefined	1456	8MP_JPG	europe, Night	950	1675	1585	22/08/2023, 15:55:38
64de15557225d01c8be16b8e	night_dataset_from_usa_ford_for_test_17_08_23	test	test	2006	8MP_JPG	usa, Night	950	1675	1585	22/08/2023, 15:55:43
64e4b0507225d01c8be1959b	dataset_tel_aviv_2w_and_peds_for_test_27_06_23_tagged	test	test	11	8MP_JPG	israel, day	950	1675	1585	22/08/2023, 16:02:02
644fb538be8ede2209d138f8	664327133be8ede2209d0987a_filtered_by_hash_17_04_without_duplicates_for_test_tagged	test	test	127	AMBARELLA_3840_1920	israel, day	950	1675	1585	22/08/2023, 16:02:05
62b01af7ebb0ff6db8c4c77c	10062022_openroad_frankfurt_urban_part1_combined_v1	test	undefined	8800	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, u n d e f i n e d u n d e f i n e d	950	1675	1585	22/08/2023, 16:02:14
6395a38824267004467cdcf1	germany_urban_validation_170	test	validation	776	AMBARELLA_3840_1920	germany, day, urban	950	1675	1585	22/08/2023, 16:02:20
6395a57f24267004467d0615	amba2_urban_germany_cloudy_dusk_validation	test	validation	311	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:02:23
63049b546f140808cc5efd3a	amba3_aeb_15_day_003_validation	test	validation	1533	AMBARELLA_3840_1920	ncap, day, dummy_car	950	1675	1585	22/08/2023, 16:02:26
63425e005378b16a978637f6	validation_stuttgart_urban	test	validation	1789	AMBARELLA_3840_1920	germany, stuttgart, urban, cloudy, clear, day	950	1675	1585	22/08/2023, 16:02:30
63c7ef5c24267004460ae836	dawn_country_cloudy_validation_dusk_realistic_chapel_hill	test	undefined	349	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:02:39
63c7ef3a24267004460ae5be	dawn_highway_cloudy_validation_dusk_realistic_chapel_hill	test	undefined	188	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:02:42
63c7f83524267004460b6066	country_part_1_validation_ab_car_germany_day_v1_	test	undefined	25	AMBARELLA_3840_1920	germany, day, country	950	1675	1585	22/08/2023, 16:02:45
63c7f86424267004460b60ea	country_part_2_validation_ab_car_germany_day_v1_	test	undefined	59	AMBARELLA_3840_1920	germany, day, country	950	1675	1585	22/08/2023, 16:02:48
63c7f7fb24267004460b5d94	highway_validation_ab_car_germany_day_v1_	test	undefined	163	AMBARELLA_3840_1920	germany, day, clear, highway	950	1675	1585	22/08/2023, 16:02:51
63c7f79624267004460b5c84	urban_validation_ab_car_germany_day_v1_	test	undefined	558	AMBARELLA_3840_1920	germany, day, clear, urban	950	1675	1585	22/08/2023, 16:02:54
64244b76be8ede2209d05e38	ab001_erh_7799_20230202_110406_wolfsburg_long_demo_route_ssd3_filter_test_for_test_tagged	test	test	50	8MP_JPG	direct_sun, cloudy, wolfsburg, germany	950	1675	1585	22/08/2023, 16:03:04
642935b5be8ede2209d07852	renault_fas_after_crops_after_tagging_without_duplicates_for_validation_tagged	test	validation	162	8MP_JPG	france, twilight, cloudy, urban	950	1675	1585	22/08/2023, 16:03:07
6429863dbe8ede2209d07c7e	rain_dataset_filtered2_without_duplicates_1_for_test_tagged	test	test	114	8MP_JPG	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:03:10
64802f86be8ede2209d280cb	usa_country_dataset_for_test_07_06_23	test	test	161	8MP_JPG	usa, day, country, clear	950	1675	1585	22/08/2023, 16:03:13
62f3681707d51f1227a6477e	04082022_ped_crossing_dist_2m_1of3_combined_v1_new	test	validation	1009	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:03:19
62f3704907d51f1227a66b2f	04082022_ped_crossing_dist_5m_1of3_new	test	validation	1495	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:03:23
63c807af24267004460bcf39	04082022_ped_crossing_dist_10m_1of3_combined_v1_new_18_01_23	test	undefined	1768	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:03:26
62f3690307d51f1227a6505a	04082022_ped_crossing_dist_20m_1of2_combined_v1_new	test	validation	2878	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:03:31
62f39d8307d51f1227a713dc	04082022_ped_crossing_dist_30m_2of2_new	test	validation	3337	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:03:35
62f3722407d51f1227a678c3	04082022_ped_crossing_dist_40m_2of2_new	test	validation	4123	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:03:40
62f37e1907d51f1227a6a326	04082022_ped_crossing_dist_50m_2of2_new	test	validation	5101	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:03:45
62f3989007d51f1227a6e2af	04082022_ped_crossing_dist_60m_2of2_combined_v1_new	test	validation	5711	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:03:52
63c8082a24267004460bd22a	04082022_longitudinal_ped_offset_0m_part1_combined_v1_new_18_01_23	test	undefined	5908	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, u n d e f i n e d	950	1675	1585	22/08/2023, 16:03:58
638477005378b16a9709c878	04082022_car2car_longitudinal_20kph_1of2_combined_v1_1	test	validation	2848	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:04:03
63c808f324267004460bd6b5	04082022_car2car_longitudinal_40kph_1of2_combined_v1_1_new_18_01_23	test	undefined	1673	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:04:07
6384814e5378b16a970a13e9	04082022_car2car_longitudinal_60kph_1of2_combined_v1_1	test	validation	1228	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:04:10
638482635378b16a970a1da4	04082022_car2car_longitudinal_80kph_1of2_combined_v1_1	test	validation	1091	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:04:14
63c8095424267004460bd8d0	03082022_bicycle_lat_2m_lr_rl_1of2_combined_v1_new_18_01_23	test	undefined	566	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:04:17
63c8096924267004460bd93e	003082022_bicycle_lat_10m_lr_rl_1of2_combined_v1_new_18_01_23	test	undefined	751	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:04:20
63c8099624267004460bda15	03082022_bicycle_lat_20m_lr_rl_1of2_combined_v1_new_18_01_23	test	undefined	1034	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:04:24
63c80a1724267004460be3d4	03082022_bicycle_lat_40m_lr_rl_1of2_combined_v1_1_18_01_23	test	undefined	1631	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown, 	950	1675	1585	22/08/2023, 16:04:28
64e4b75f7225d01c8be19600	europe_open_road_diversity_dataset_for_test_26_06_2023_added_to_official_super_set_od_test_8mp	test	test	1399	8MP_JPG	germany, day, direct_sun, clear	950	1675	1585	22/08/2023, 16:26:59
64e3741d7225d01c8be18b12	official_racam_batch3a_rig3_50s_part2_for_train_updated_tagged_images	train	train	2823	QUAD	unknown, unknown, unknown, unknown, 	950	1675	1585	23/08/2023, 15:29:11
64e374ef7225d01c8be18b1a	official_crossing_black_car_40m_70m_55m_for_train_updated_tagged_images	train	train	157	QUAD	unknown, unknown, unknown, unknown, 	950	1675	1585	23/08/2023, 15:29:11
64e375fe7225d01c8be18b25	official_batch_1_rider_for_train_updated_tagged_images	train	train	1798	QUAD	unknown, unknown, unknown, unknown, 	950	1675	1585	23/08/2023, 15:29:11
64e3869f7225d01c8be18b88	official_combined_night_urban_and_highway_2_for_train_updated_added_to_official_super_set_od_train_quad	train	train	1067	QUAD	unknown, unknown, unknown, unknown, 	950	1675	1585	23/08/2023, 15:29:11
64e75f557225d01c8be1a729	official_od_acordion_buses_for_train_21_08_23_for_test_tagged	test	test	50	8MP_JPG	day, clear, tel_aviv, israel, urban, accordion_bus	950	1675	1585	24/08/2023, 16:47:43
64e766607225d01c8be1a79f	official_od_special_trucks_focused_on_cement_mixer_and_24_08_2023_for_test_tagged	test	test	3089	8MP_JPG	day, clear, israel, special_trucks, cement_mixer	950	1675	1585	24/08/2023, 17:27:21
6522d6d554107825f76a3a46	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_8_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	demo, germany, issues, night, v2, wolfsburg	950	1675	1585	08/10/2023, 19:20:59
6522d81b54107825f76a3a53	official_od_od_issues_by_videos_filtering_night_wolfsburg_demo_0_1_batch_7_split_by_size_of_116_od_for_train_tagged_added_to_official_super_set_od_train_8mp	train	train	115	8MP_JPG	demo, germany, night, train, wolfsburg	950	1675	1585	08/10/2023, 19:26:06
6522d83f54107825f76a3a55	official_od_od_issues_by_videos_filtering_night_wolfsburg_demo_0_1_batch_6_split_by_size_of_116_od_for_train_tagged_added_to_official_super_set_od_train_8mp	train	train	115	8MP_JPG	demo, germany, night, train, wolfsburg	950	1675	1585	08/10/2023, 19:26:41
6522d84954107825f76a3a56	official_od_od_issues_by_videos_filtering_night_wolfsburg_demo_0_1_batch_5_split_by_size_of_116_od_for_train_tagged	train	train	116	8MP_JPG	demo, germany, night, train, wolfsburg	950	1675	1585	08/10/2023, 19:27:12
6526a79f54107825f76a4c70	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_30_split_by_size_of_200_od_for_train_tagged	train	train	83	8MP_JPG	demo, germany, night, random, v2, wolfsburg	-1	-1	-1	11/10/2023, 16:49:09
6526aa2554107825f76a4c78	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_18_split_by_size_of_200_od_for_train_tagged	train	train	189	8MP_JPG	demo, germany, night, random, v2, wolfsburg	-1	-1	-1	11/10/2023, 17:01:11
6526acb454107825f76a4c90	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_12_split_by_size_of_200_od_for_train_tagged	train	train	60	8MP_JPG	demo, germany, night, random, v2, wolfsburg	-1	-1	-1	11/10/2023, 17:12:04
6526b6b354107825f76a4d23	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_11_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	demo, germany, issues, night, v2, wolfsburg	-1	-1	-1	11/10/2023, 17:55:42
6526b7ae54107825f76a4d2e	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_10_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	demo, germany, issues, night, v2, wolfsburg	-1	-1	-1	11/10/2023, 17:59:55
6527c4fb54107825f76a5056	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_10_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	12/10/2023, 13:06:08
6527c60d54107825f76a505e	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_3_split_by_size_of_100_od_for_train_tagged	train	train	84	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	12/10/2023, 13:10:41
6527c63454107825f76a505f	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_2_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	12/10/2023, 13:11:19
6527c65b54107825f76a5060	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_1_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	12/10/2023, 13:12:00
6527c68354107825f76a5061	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_0_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	12/10/2023, 13:12:39
653507a654107825f76b9879	official_od_disappointing_palm_springs_skip_10_od_for_test_tagged	test	test	88	8MP_JPG	/PRE_DAG_UPLOUDS/IL_AB/2023_08_23/2023_08_23_22_39_06/2023_08_23_22_39_06, day, highway, israel, night, urban	-1	-1	-1	22/10/2023, 14:29:46
654ccf4c54107825f7758267	_combined_night_recs_for_od_test_batch_9_split_by_size_of_294_for_test_od_tagged	test	test	240	8MP_JPG	europe, germany, night, test	-1	-1	-1	09/11/2023, 14:23:42
654ccf5254107825f7758b06	_combined_night_recs_for_od_test_batch_8_split_by_size_of_294_for_test_od_tagged	test	test	284	8MP_JPG	europe, germany, night, test	-1	-1	-1	09/11/2023, 14:23:48
654ccf5854107825f775914c	_combined_night_recs_for_od_test_batch_7_split_by_size_of_294_for_test_od_tagged	test	test	271	8MP_JPG	europe, germany, night, test	-1	-1	-1	09/11/2023, 14:23:54
654ccf5e54107825f77598d9	_combined_night_recs_for_od_test_batch_6_split_by_size_of_294_for_test_od_tagged	test	test	290	8MP_JPG	europe, germany, night, test	-1	-1	-1	09/11/2023, 14:24:00
654ccf6554107825f775a08d	_combined_night_recs_for_od_test_batch_5_split_by_size_of_294_for_test_od_tagged	test	test	292	8MP_JPG	europe, germany, night, test	-1	-1	-1	09/11/2023, 14:24:07
654ccf6b54107825f775ab91	_combined_night_recs_for_od_test_batch_4_split_by_size_of_294_for_test_od_tagged	test	test	294	8MP_JPG	europe, germany, night, test	-1	-1	-1	09/11/2023, 14:24:13
654ccf7154107825f775bb00	_combined_night_recs_for_od_test_batch_3_split_by_size_of_294_for_test_od_tagged	test	test	222	8MP_JPG	europe, germany, night, test	-1	-1	-1	09/11/2023, 14:24:19
654ccf7854107825f775c7de	_combined_night_recs_for_od_test_batch_2_split_by_size_of_294_for_test_od_tagged	test	test	280	8MP_JPG	europe, germany, night, test	-1	-1	-1	09/11/2023, 14:24:26
654ccf7e54107825f775d2c2	_combined_night_recs_for_od_test_batch_1_split_by_size_of_294_for_test_od_tagged	test	test	263	8MP_JPG	europe, germany, night, test	-1	-1	-1	09/11/2023, 14:24:32
654ccf8554107825f775e146	_combined_night_recs_for_od_test_batch_0_split_by_size_of_294_for_test_od_tagged	test	test	246	8MP_JPG	europe, germany, night, test	-1	-1	-1	09/11/2023, 14:24:39
654ccee954107825f77576b0	_2023_07_29_23_32_38_bonlanden_vaihingen_rain_night_1_fps_for_test_batch_4_split_by_size_of_200_tagged	test	test	5	8MP_JPG	2023_07_29_23_32_38_bonlanden_vaihingen_rain_night, highway, munich, night, rain, test	-1	-1	-1	09/11/2023, 15:26:44
654cceef54107825f7757886	_2023_07_29_23_32_38_bonlanden_vaihingen_rain_night_1_fps_for_test_batch_3_split_by_size_of_200_tagged	test	test	200	8MP_JPG	2023_07_29_23_32_38_bonlanden_vaihingen_rain_night, highway, munich, night, rain, test	-1	-1	-1	09/11/2023, 15:26:59
654cde6054107825f7768ab2	_2023_07_29_23_32_38_bonlanden_vaihingen_rain_night_1_fps_for_test_batch_1_split_by_size_of_200_tagged	test	test	200	8MP_JPG	2023_07_29_23_32_38_bonlanden_vaihingen_rain_night, highway, munich, night, rain, test	-1	-1	-1	09/11/2023, 15:28:02
63b6ab412426700446d1ffc8	official_batch_1_fp_from_conti_for_train_updated	train	train	1772	QUAD	2w, day, cloudy	-1	-1	-1	27/11/2023, 10:25:43
6564534e54107825f77c5c67	official_od_on_sr_data_01_peds_2w_filtered_for_train_updated	train	train	829	QUAD	2w, day, cloudy	-1	-1	-1	27/11/2023, 10:29:07
63b6cd502426700446d2d367	official_big_set_2w_rider_03_for_train_updated	train	train	719	QUAD	2w, day, cloudy	-1	-1	-1	27/11/2023, 10:29:14
63b6cd092426700446d2d30b	official_big_set_2w_rider_02_for_train_updated	train	train	1208	QUAD	2w, day, cloudy	-1	-1	-1	27/11/2023, 10:29:19
6565f3b3fa38f84eb4f861b5	_collected_night_random_from_wolfsburg_demo_v2_batch_25_split_by_size_of_200_for_train_od_tagged	train	train	191	8MP_JPG	demo, germany, night, random, v2, wolfsburg	-1	-1	-1	28/11/2023, 16:05:44
6565f3d6fa38f84eb4f872c5	_collected_night_random_from_wolfsburg_demo_v2_batch_2_split_by_size_of_200_for_train_od_tagged	train	train	147	8MP_JPG	demo, germany, night, random, v2, wolfsburg	-1	-1	-1	28/11/2023, 16:06:18
6565f45bfa38f84eb4f87b89	_hideous_visalia_for_train_od_skip_30_tagged	train	train	60	8MP_JPG	/PRE_DAG_UPLOUDS/IL_AB/2023_08_23/2023_08_23_22_39_06/2023_08_23_22_39_06, day, highway, israel, night, urban	-1	-1	-1	28/11/2023, 16:08:30
656846edfa38f84eb4fe0070	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__19_tagged	test	test	537	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:25:22
65684710fa38f84eb4fe7734	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__16_tagged	test	test	549	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:25:56
6568471afa38f84eb4fe9cae	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__15_tagged	test	test	494	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:26:07
65684726fa38f84eb4feb668	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__14_tagged	test	test	539	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:26:18
65684731fa38f84eb4fedd03	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__13_tagged	test	test	550	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:26:29
6568473cfa38f84eb4feff56	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__12_tagged	test	test	544	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:26:40
65684745fa38f84eb4ff1324	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__11_tagged	test	test	404	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:26:49
6568474ffa38f84eb4ff297c	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__10_tagged	test	test	541	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:27:00
6568475afa38f84eb4ff46da	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__9_tagged	test	test	550	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:27:10
65684764fa38f84eb4ff65d2	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__8_tagged	test	test	550	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:27:20
6568476efa38f84eb4ff79ad	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__7_tagged	test	test	550	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:27:30
65684779fa38f84eb4ff999e	_combined_test_set_from_europe_and_israel_highway_and_urban_batch__6_tagged	test	test	550	8MP_JPG	mix, sequential	-1	-1	-1	30/11/2023, 10:27:41
65684fc9fa38f84eb4ff9f47	_night_highway_france_test_for_test_od_tagged	test	test	238	8MP_JPG	france, highway, night, test	-1	-1	-1	30/11/2023, 11:03:09
65684fd1fa38f84eb4ffa193	_od_night_highway_germany_test_for_test_od_tagged	test	test	181	8MP_JPG	germany, highway, night, test	-1	-1	-1	30/11/2023, 11:03:15
65684fd6fa38f84eb4ffa323	_od_night_urban_germany_test_batch_3_split_by_size_of_250_for_test_od_tagged	test	test	69	8MP_JPG	germany, night, test, urban	-1	-1	-1	30/11/2023, 11:03:21
65684fddfa38f84eb4ffab66	_od_night_urban_germany_test_batch_2_split_by_size_of_250_for_test_od_tagged	test	test	246	8MP_JPG	germany, night, test, urban	-1	-1	-1	30/11/2023, 11:03:29
65684fe6fa38f84eb4ffb30f	_od_night_urban_germany_test_batch_1_split_by_size_of_250_for_test_od_tagged	test	test	195	8MP_JPG	germany, night, test, urban	-1	-1	-1	30/11/2023, 11:03:37
65684fedfa38f84eb4ffb918	_od_night_urban_germany_test_batch_0_split_by_size_of_250_for_test_od_tagged	test	test	218	8MP_JPG	germany, night, test, urban	-1	-1	-1	30/11/2023, 11:03:44
